"词语" "次数"
"冤" 1
"冰冷" 1
"冰凉" 1
"况且" 1
"冻死" 1
"净" 1
"凛凛" 1
"几" 1
"几个" 1
"几乎" 1
"几十斤" 1
"凭" 1
"出去" 1
"出自" 1
"出门" 1
"分" 1
"分解" 1
"则" 1
"刚才" 1
"利害" 1
"别人" 1
"制" 1
"劈" 1
"力量" 1
"劝" 1
"功" 1
"加" 1
"动静" 1
"化斋" 1
"医疗" 1
"十个" 1
"十天" 1
"千万" 1
"半日" 1
"单" 1
"南京" 1
"南北" 1
"即" 1
"厅" 1
"原故" 1
"原来" 1
"原籍" 1
"参" 1
"发狠" 1
"发誓" 1
"取出" 1
"句" 1
"另" 1
"叩头" 1
"叩首" 1
"只好" 1
"叫喊" 1
"叫门" 1
"可好" 1
"可巧" 1
"台" 1
"右" 1
"叹" 1
"吃饭" 1
"各" 1
"合" 1
"合眼" 1
"吊" 1
"同窗" 1
"后来" 1
"后退" 1
"吓" 1
"听见" 1
"告诉" 1
"告辞" 1
"咬定" 1
"咯" 1
"咱们" 1
"哗" 1
"哼" 1
"喊" 1
"喜出望外" 1
"嗽" 1
"嘴" 1
"四" 1
"回去" 1
"回身" 1
"因素" 1
"圈套" 1
"土" 1
"地方" 1
"坎儿" 1
"堆" 1
"墙" 1
"士" 1
"声响" 1
"声张" 1
"声音" 1
"外人" 1
"多少" 1
"大叔" 1
"大天白日" 1
"大爷" 1
"太" 1
"夫妇" 1
"失" 1
"失信" 1
"头" 1
"头顶" 1
"夹攻" 1
"夹道" 1
"奈" 1
"契" 1
"奔波" 1
"套" 1
"好处" 1
"好容易" 1
"妄动" 1
"妓" 1
"妖" 1
"姐儿" 1
"娶亲" 1
"婆婆" 1
"婶" 1
"嫖娼" 1
"字" 1
"学业" 1
"宁国" 1
"安歇" 1
"宝" 1
"宝玉" 1
"宝贝" 1
"害" 1
"宿" 1
"富" 1
"寺" 1
"将门" 1
"尊重" 1
"小厮" 1
"少时" 1
"尚" 1
"尚且" 1
"尚未" 1
"尽" 1
"局" 1
"屋" 1
"屋内" 1
"屋子" 1
"屎" 1
"岁" 1
"左" 1
"已经" 1
"带回" 1
"带领" 1
"帮帮" 1
"常常" 1
"干" 1
"平" 1
"年" 1
"幸而" 1
"幻" 1
"幻境" 1
"应" 1
"开门" 1
"异常" 1
"引" 1
"强" 1
"归" 1
"当" 1
"径" 1
"很" 1
"心里" 1
"必" 1
"忧闷" 1
"念" 1
"怀" 1
"怎" 1
"怎么样" 1
"怕" 1
"怖" 1
"急忙" 1
"恨" 1
"恨不得" 1
"恼" 1
"悄悄" 1
"悠悠" 1
"情" 1
"惊" 1
"想到" 1
"想想" 1
"意" 1
"意思" 1
"愿意" 1
"慌" 1
"戒指" 1
"或" 1
"或是" 1
"戴" 1
"所" 1
"手里" 1
"打发" 1
"打战" 1
"打扮" 1
"打点" 1
"打雷" 1
"扬州" 1
"扯" 1
"找" 1
"抓耳挠腮" 1
"抢" 1
"报丧" 1
"抬" 1
"抱怨" 1
"押" 1
"担" 1
"拉拉" 1
"拦" 1
