"词语" "次数"
"后来" 2
"后面" 2
"吾" 2
"和尚" 2
"哭" 2
"唬" 2
"商议" 2
"啼哭" 2
"因此" 2
"团圆" 2
"块" 2
"埂" 2
"备" 2
"太爷" 2
"夫妇" 2
"失落" 2
"夺" 2
"套" 2
"如何" 2
"妻子" 2
"婢" 2
"嫌" 2
"字迹" 2
"学" 2
"官" 2
"家中" 2
"家乡" 2
"家庭" 2
"小解" 2
"少" 2
"尚未" 2
"岁" 2
"岳丈" 2
"崖" 2
"州" 2
"带" 2
"幸而" 2
"弟" 2
"当下" 2
"当时" 2
"形" 2
"心上" 2
"快" 2
"性" 2
"总" 2
"恰" 2
"悉" 2
"悟" 2
"悲" 2
"悼" 2
"情理" 2
"惑" 2
"惯" 2
"托" 2
"抄" 2
"投胎" 2
"折" 2
"抢" 2
"抱负" 2
"拟" 2
"拿" 2
"挂" 2
"指" 2
"据" 2
"撷" 2
"收" 2
"放在" 2
"救" 2
"敝" 2
"斟" 2
"新" 2
"新闻" 2
"施礼" 2
"旁" 2
"族" 2
"日夜" 2
"日日" 2
"旧" 2
"早" 2
"昌" 2
"昼" 2
"有些" 2
"有意" 2
"朝" 2
"机会" 2
"杯" 2
"极" 2
"枉" 2
"案" 2
"梁" 2
"正当" 2
"此时" 2
"步" 2
"每日" 2
"没" 2
"泄" 2
"泪" 2
"济" 2
"浓" 2
"消" 2
"深" 2
"渐渐" 2
"温柔" 2
"渺" 2
"澌" 2
"炼" 2
"炽" 2
"熟" 2
"爱" 2
"父亲" 2
"牵" 2
"特" 2
"狂" 2
"玄机" 2
"瑛" 2
"甘露" 2
"田" 2
"田庄" 2
"略" 2
"疯" 2
"病" 2
"盘" 2
"目" 2
"眷" 2
"知己" 2
"破" 2
"离" 2
"离合悲欢" 2
"称" 2
"稽" 2
"穷" 2
"窗外" 2
"窘" 2
"竹" 2
"笔墨" 2
"箱" 2
"粗" 2
"繁华" 2
"红" 2
"约" 2
"细" 2
"绝" 2
"缘" 2
"美玉" 2
"老爷" 2
"耍" 2
"耶" 2
"背" 2
"胡" 2
"脂" 2
"脚" 2
"自便" 2
"至此" 2
"致使" 2
"艳" 2
"芹" 2
"茶" 2
"荒山" 2
"荣华富贵" 2
"蓬" 2
"薄" 2
"行" 2
"街坊" 2
"衣" 2
"衣食" 2
"衰" 2
"西" 2
"觉" 2
"解闷" 2
"言词" 2
"论" 2
"访" 2
"诗词" 2
"该" 2
"谈笑" 2
"谓" 2
"谤" 2
"贤" 2
"质" 2
"贬" 2
"费" 2
"起来" 2
"越" 2
"趣" 2
"趣味" 2
"踪影" 2
"身" 2
"近" 2
"近日" 2
"进来" 2
"速" 2
"逢" 2
"遇" 2
"那些" 2
"那边" 2
"邦" 2
"酌" 2
"野史" 2
"钗" 2
"银" 2
"镌" 2
"长" 2
"长叹" 2
"门前" 2
"问世" 2
"问道" 2
"闷" 2
"闺阁" 2
"阅" 2
"阊" 2
"陷" 2
"隔壁" 2
"雪" 2
"青" 2
"面" 2
"顽" 2
"预" 2
"风尘" 2
"食" 2
"鲜明" 2
"黄道" 2
"齐" 2
"一二" 1
"一二年" 1
"一半" 1
"一口" 1
"一回" 1
"一场" 1
"一堆" 1
"一处" 1
"一套" 1
"一家" 1
"一对一" 1
"一席" 1
"一幅" 1
"一律" 1
"一把" 1
"一斗" 1
"一旦" 1
"一月" 1
"一条" 1
"一株" 1
"一概" 1
"一流" 1
"一点" 1
"一生" 1
"一种" 1
"一般" 1
"一身" 1
"一遍" 1
"一隅" 1
"一面" 1
"一首" 1
"七八分" 1
"万般" 1
"三万六千五百块" 1
"三万六千五百零" 1
"三五" 1
"三五句" 1
"三岁" 1
"三月" 1
"上书" 1
"上前" 1
"上去" 1
"上年" 1
"下凡" 1
"下去" 1
"下雨" 1
"不便" 1
"不俗" 1
"不凡" 1
"不及" 1
"不同" 1
"不善" 1
"不堪" 1
"不妥" 1
"不得已" 1
"不必" 1
"不无" 1
"不比" 1
"不知所云" 1
"不耐烦" 1
"不肖" 1
"不要" 1
"不见" 1
"世上" 1
"世态" 1
"东" 1
"东西" 1
"丝" 1
"丢" 1
"两套" 1
"两封" 1
"两边" 1
"两首" 1
"两鬓" 1
"严" 1
"丰" 1
"为何" 1
"为生" 1
"主仆" 1
"举" 1
"乃是" 1
"义" 1
"义利" 1
"之上" 1
"之后" 1
"乌" 1
"乎" 1
"乐业" 1
"乖觉" 1
"乘" 1
"乞" 1
"乞丐" 1
"也罢" 1
"乡里" 1
"书籍" 1
"书院" 1
"乳名" 1
"了然" 1
"了结" 1
"事体" 1
"事故" 1
"事理" 1
"事迹" 1
"二位" 1
"二十四丈" 1
"二等" 1
"五十两" 1
"五次" 1
"交割" 1
"交接" 1
"亦可" 1
"享受" 1
"京求" 1
"亲友" 1
"亲自" 1
"亲闻" 1
"人世" 1
"人世间" 1
"人口" 1
"人命" 1
"人品" 1
"人家" 1
"人形" 1
"人生" 1
"仅" 1
"今夜" 1
"今宵" 1
"今年" 1
"今日" 1
"介意" 1
"从头至尾" 1
"从此" 1
"他人" 1
"代" 1
"代书" 1
"以致" 1
"仪容" 1
"仰" 1
"众" 1
"传人" 1
"传情" 1
"传说" 1
"伫" 1
"伸手" 1
"似" 1
"位" 1
"何处" 1
"何妨" 1
"何必" 1
"余" 1
"佛法" 1
"佞" 1
"佳人" 1
"佳肴" 1
"侍" 1
"依" 1
"依靠" 1
"便道" 1
"保不定" 1
"俦" 1
"修" 1
"修成" 1
