"词语" "次数"
"小姐" 2
"小巷" 2
"尝" 2
"尤" 2
"山石" 2
"岂敢" 2
"工" 2
"巴" 2
"帐" 2
"平安" 2
"幸亏" 2
"庆贺" 2
"床" 2
"度" 2
"引" 2
"弟兄" 2
"弱" 2
"役" 2
"得意" 2
"忘" 2
"忠" 2
"快" 2
"思想" 2
"性" 2
"悄悄的" 2
"意" 2
"慈" 2
"打量" 2
"找" 2
"拆" 2
"挪" 2
"换" 2
"捧" 2
"描" 2
"搁" 2
"收" 2
"放心" 2
"敷" 2
"方才" 2
"无奈" 2
"日" 2
"旺" 2
"晋" 2
"更衣" 2
"曾" 2
"最" 2
"朋友" 2
"望" 2
"杌" 2
"模样" 2
"正是" 2
"正经" 2
"氏" 2
"气" 2
"没有" 2
"消息" 2
"清" 2
"炕" 2
"烟" 2
"烟道" 2
"然" 2
"照看" 2
"爱" 2
"爷爷" 2
"牙" 2
"独" 2
"甄" 2
"甚" 2
"生" 2
"由" 2
"疼" 2
"看望" 2
"真" 2
"眷属" 2
"瞒" 2
"瞧" 2
"碗" 2
"离" 2
"私" 2
"竹" 2
"筹算" 2
"细问" 2
"置办" 2
"老人家" 2
"老太太" 2
"聘" 2
"脚" 2
"脸" 2
"脾气" 2
"自此" 2
"自然" 2
"自缢" 2
"舅" 2
"芳" 2
"苦" 2
"茶" 2
"落" 2
"藻" 2
"行" 2
"被" 2
"见识" 2
"让" 2
"议" 2
"讲" 2
"该" 2
"误" 2
"说话" 2
"说道" 2
"读" 2
"费事" 2
"赶" 2
"越" 2
"越发" 2
"跪" 2
"踊跃" 2
"踏" 2
"身上" 2
"转" 2
"软" 2
"轿" 2
"辞" 2
"达" 2
"过去" 2
"过来" 2
"迎春" 2
"近前" 2
"进来" 2
"迟" 2
"逝" 2
"速" 2
"逢" 2
"邢" 2
"那个" 2
"那时" 2
"那边" 2
"重" 2
"野" 2
"金银" 2
"钱" 2
"锅" 2
"长" 2
"问道" 2
"闲暇" 2
"闹" 2
"阳间" 2
"阴间" 2
"降" 2
"陛" 2
"陪" 2
"难道" 2
"非常" 2
"风" 2
"饭" 2
"馔" 2
"马" 2
"马来" 2
"高" 2
"鲸" 2
"齐集" 2
"一下" 1
"一位" 1
"一口" 1
"一同" 1
"一封" 1
"一年" 1
"一把" 1
"一条" 1
"一样" 1
"一概" 1
"一点" 1
"一碗" 1
"一笔" 1
"一筹" 1
"一股" 1
"一行" 1
"一趟" 1
"一路" 1
"一路风尘" 1
"一部" 1
"一阵" 1
"一顿" 1
"丈量" 1
"三万" 1
"三五日" 1
"三千两" 1
"三四个" 1
"三四千两" 1
"三四次" 1
"三声" 1
"三里" 1
"上上下下" 1
"上京" 1
"下人" 1
"下去" 1
"下回" 1
"下落" 1
"下马" 1
"不免" 1
"不同" 1
"不妨" 1
"不定" 1
"不容" 1
"不意" 1
"不成" 1
"不成体统" 1
"不曾" 1
"不止" 1
"不比" 1
"不消" 1
"不用" 1
"不相干" 1
"不禁" 1
"不肯" 1
"不许" 1
"世交" 1
"世人" 1
