"词语" "次数"
"不屑" 1
"不必" 1
"不成" 1
"不曾" 1
"不服水土" 1
"不消" 1
"不禁" 1
"不管怎样" 1
"不觉" 1
"不论" 1
"不错" 1
"东" 1
"丝" 1
"两件" 1
"两位" 1
"两夜" 1
"两把" 1
"两样" 1
"两段" 1
"两面" 1
"严" 1
"串" 1
"为人" 1
"主仆" 1
"主子" 1
"乃" 1
"乃是" 1
"之中" 1
"习文" 1
"买" 1
"乱" 1
"二房" 1
"二百里" 1
"二郎" 1
"于" 1
"交" 1
"亦" 1
"亮" 1
"亲身" 1
"人人" 1
"人物" 1
"什么样" 1
"今生" 1
"仍" 1
"从不" 1
"代" 1
"仲" 1
"件" 1
"伏" 1
"伙计" 1
"传" 1
"伯母" 1
"伸" 1
"但" 1
"低头" 1
"住口" 1
"何人" 1
"余" 1
"使" 1
"侍" 1
"侍奉" 1
"侵" 1
"便了" 1
"促" 1
"俊" 1
"信不过" 1
"修" 1
"修行" 1
"俯" 1
"倒好" 1
"倘或" 1
"倘然" 1
"倾倒" 1
"假" 1
"偏" 1
"偏偏" 1
"做生日" 1
"偶然" 1
"偷" 1
"儿子" 1
"先进" 1
"入殓" 1
"全" 1
"八" 1
"八月" 1
"公事" 1
"关切" 1
"关门" 1
"内室" 1
"册子" 1
"再三" 1
"再者" 1
"冰" 1
"冷二郎一冷入空门" 1
"冷眼" 1
"冷飕飕" 1
"几个" 1
"几年" 1
"几日" 1
"几杯" 1
"凡" 1
"凭" 1
"出丑" 1
"出入" 1
"出神" 1
"击" 1
"刚" 1
"别人" 1
"到底" 1
"剃" 1
"前去" 1
"前后" 1
"前往" 1
"前日" 1
"前生" 1
"前面" 1
"剩" 1
"加" 1
"务" 1
"动身" 1
"劫" 1
"勤" 1
"医" 1
"十" 1
"十月" 1
"十载" 1
"千万" 1
"午后" 1
"南" 1
"卧" 1
"卧室" 1
"卧病" 1
"厚" 1
"去年" 1
"及" 1
"友" 1
"发" 1
"取" 1
"取信" 1
"取出" 1
"受" 1
"口" 1
"另" 1
"只是" 1
"只要" 1
"叫" 1
"叫作" 1
"叮" 1
"可以" 1
"可怜" 1
"可惜" 1
"可是" 1
"可知" 1
"右手" 1
"吃喝" 1
"吃斋" 1
"合体" 1
"合理" 1
"名" 1
"后悔" 1
"吞" 1
"吾" 1
"呆子" 1
"呢" 1
"和尚" 1
"和解" 1
"品行" 1
"品貌" 1
"哥" 1
"哥哥" 1
"唬" 1
"喜出望外" 1
"嗑" 1
"嚎哭" 1
"囊中" 1
"四月" 1
"回复" 1
"回来" 1
"因此" 1
"在家" 1
"城" 1
"备" 1
"夔" 1
"外事" 1
"外头" 1
"多心" 1
"夜" 1
"夜晚" 1
"夥" 1
"大丈夫" 1
"大事" 1
"大约" 1
"大道" 1
"天" 1
"天下" 1
"太" 1
"太虚幻境" 1
"失信" 1
"失言" 1
"头里" 1
"夺" 1
"奇事" 1
"奇怪" 1
"奈" 1
"奉" 1
"女儿" 1
"女子" 1
"女孩子" 1
"女家" 1
"好处" 1
"好容易" 1
"如鱼得水" 1
"妆奁" 1
"妈" 1
"妥当" 1
"姊" 1
"姐夫" 1
"姑妈" 1
"姑子" 1
"威逼" 1
"娣" 1
"婚姻" 1
"嫌" 1
"子" 1
"孝" 1
"孤" 1
"学堂" 1
"宅" 1
"宅子" 1
"守" 1
"安分" 1
"安置" 1
"定夺" 1
"宝" 1
"宝贝" 1
"室" 1
"家小" 1
"容" 1
"宽" 1
"寂寞" 1
"寒窗" 1
"将来" 1
"小妹" 1
"小子" 1
"小弟" 1
"少" 1
"少不得" 1
"尚未" 1
"尤氏" 1
"尤物" 1
"尸" 1
"尽" 1
"山" 1
"岔口" 1
"州界" 1
"左手" 1
"差" 1
"差不多" 1
"师" 1
"带来" 1
"干涉" 1
"幸" 1
"幻" 1
"床" 1
"底" 1
"庙" 1
"度" 1
"式" 1
"弟兄" 1
"弟妇" 1
"强盗" 1
"归" 1
"当下" 1
"形" 1
"影" 1
"径" 1
"待" 1
"德" 1
"心上" 1
"心口" 1
"心里" 1
"忍" 1
"忘" 1
"快" 1
"念旧" 1
"怎样" 1
"急救" 1
"性命" 1
"怪" 1
"恐怕" 1
"恩" 1
"悄悄" 1
"悄悄的" 1
"悔" 1
"悬" 1
"情小妹耻情归地府" 1
"情愿" 1
"情投意合" 1
"惑" 1
"惭" 1
"想到" 1
"想起" 1
"惹" 1
"愈" 1
"感" 1
"感激不尽" 1
"慎" 1
"懂" 1
"成天" 1
"户" 1
"手" 1
"护" 1
"报" 1
"抱怨" 1
"拉" 1
"拜寿" 1
"拜见" 1
"持家" 1
"挂" 1
"挡" 1
"挥" 1
"捆" 1
"捆儿" 1
"捕" 1
"换" 1
"探" 1
"探望" 1
"接着" 1
"掩" 1
"揉" 1
"提" 1
"揪" 1
"摘" 1
"擅" 1
"操持" 1
"收藏" 1
"改" 1
"救" 1
"教" 1
"散" 1
"料" 1
"斟酌" 1
"斩钉截铁" 1
"断乎" 1
"方才" 1
"旁边" 1
"无情无义" 1
"无耻" 1
"无言" 1
"旧年" 1
"早早" 1
"昆" 1
"明亮" 1
"明日" 1
"明明" 1
"春天" 1
"晓" 1
"晚" 1
"景况" 1
"晶莹" 1
"暂" 1
"暮" 1
"更" 1
"月" 1
"月中" 1
"有事" 1
"有人" 1
"有心" 1
"有时" 1
"朝" 1
"期" 1
"本" 1
"机密" 1
"来回" 1
"来自" 1
"枕" 1
"柔" 1
"桃花" 1
"案" 1
"棺木" 1
"横" 1
