"词语" "次数"
"点" 2
"父母" 2
"狗" 2
"献" 2
"王法" 2
"理" 2
"琏" 2
"用" 2
"略" 2
"病根" 2
"癞" 2
"目" 2
"眉" 2
"瞧瞧" 2
"礼" 2
"祖宗" 2
"祖母" 2
"禀明" 2
"窗" 2
"笑嘻嘻" 2
"管" 2
"粉" 2
"粪" 2
"羔子" 2
"羞" 2
"翁" 2
"老爷" 2
"而" 2
"色" 2
"荒废" 2
"荣" 2
"薄" 2
"衣服" 2
"西" 2
"角门" 2
"解" 2
"言" 2
"言语" 2
"说明" 2
"说来" 2
"说话" 2
"读" 2
"谈" 2
"象" 2
"趁着" 2
"越" 2
"跟前" 2
"身上" 2
"车上" 2
"转" 2
"近日" 2
"这个" 2
"这么" 2
"这方" 2
"连忙" 2
"速" 2
"那个" 2
"醒" 2
"里头" 2
"锦" 2
"门" 2
"闹" 2
"院" 2
"陪" 2
"难" 2
"难道" 2
"雪" 2
"面" 2
"风流" 2
"黑" 2
"一世" 1
"一二" 1
"一则" 1
"一包" 1
"一匹" 1
"一只" 1
"一向" 1
"一味" 1
"一声" 1
"一宗" 1
"一并" 1
"一手" 1
"一早" 1
"一来" 1
"一样" 1
"一概" 1
"一点儿" 1
"一股" 1
"一顿" 1
"一齐" 1
"三" 1
"三位" 1
"三四回" 1
"三间" 1
"上京" 1
"上回" 1
"上年" 1
"上来" 1
"下去" 1
"下回" 1
"不可" 1
"不在话下" 1
"不堪" 1
"不必" 1
"不料" 1
"不相干" 1
"不管" 1
"不致" 1
"不要" 1
"不见" 1
"不觉" 1
"不问" 1
"专" 1
"世间" 1
"东边" 1
"两三天" 1
"两句" 1
"两天" 1
"两杯" 1
"中用" 1
"临" 1
"临安" 1
"丸子" 1
"丸药" 1
"丹" 1
"为什么" 1
"么" 1
"义学" 1
"之上" 1
"乍" 1
"乐" 1
"九" 1
"九死一生" 1
"书房" 1
"买" 1
"乱" 1
"乱叫" 1
"了事" 1
"了得" 1
"二则" 1
"二十" 1
"于是" 1
"亏了" 1
"交付" 1
"交给" 1
"亦可" 1
"享" 1
"亲友" 1
"亲密" 1
"亲戚" 1
"亲自" 1
"人人" 1
"人命" 1
"人品" 1
"人情" 1
"人物" 1
"什么样" 1
"今" 1
"今年" 1
"仍" 1
"从来不" 1
"仔细" 1
"他家" 1
"仙" 1
"令" 1
"令尊" 1
"以后" 1
"仪" 1
"伏" 1
"会意" 1
"传出" 1
"伤感" 1
"伯" 1
"伴" 1
"伸手" 1
"伺候" 1
"似" 1
