"词语" "次数"
"丢" 2
"两" 2
"两家" 2
"为人" 2
"主意" 2
"乃是" 2
"之外" 2
"争" 2
"二两" 2
"于" 2
"亏" 2
"五" 2
"亲家" 2
"人参" 2
"人口" 2
"今" 2
"他家" 2
"以为" 2
"任" 2
"伙计" 2
"伸手" 2
"低头" 2
"何" 2
"何妨" 2
"佯" 2
"俗语" 2
"保山" 2
"值" 2
"傻子" 2
"其" 2
"几" 2
"几天" 2
"几年" 2
"几日" 2
"出人意料" 2
"出神" 2
"出门" 2
"则" 2
"到底" 2
"剌" 2
"前日" 2
"医院" 2
"千" 2
"半晌" 2
"即刻" 2
"发" 2
"发疯" 2
"受" 2
"变" 2
"叠" 2
"另" 2
"合家" 2
"后头" 2
"含笑" 2
"启齿" 2
"呀" 2
"唤" 2
"唬" 2
"商量" 2
"啐" 2
"喜欢" 2
"嚼" 2
"回答" 2
"在家" 2
"地" 2
"壅" 2
"声" 2
"处长" 2
"外面" 2
"多少" 2
"夜里" 2
"大夫" 2
"大家" 2
"天下" 2
"天天" 2
"好处" 2
"妥" 2
"妾" 2
"姻缘" 2
"娶" 2
"嫌" 2
"字" 2
"孝" 2
"宁" 2
"守" 2
"安" 2
"安慰" 2
"容易" 2
"将来" 2
"小儿" 2
"小姐" 2
"小时" 2
"尽" 2
"屋内" 2
"工夫" 2
"差" 2
"常" 2
"府" 2
"弃" 2
"引" 2
"彼此" 2
"必定" 2
"忘" 2
"忽然" 2
"态" 2
"怒" 2
"怕人" 2
"怡" 2
"怨" 2
"怨不得" 2
"恰" 2
"惯" 2
"慌" 2
"或是" 2
"托" 2
"折" 2
"报" 2
"抬" 2
"拆" 2
"拾" 2
"指" 2
"挨" 2
"换" 2
"捶" 2
"推" 2
"提" 2
"搂" 2
"摩" 2
"撒娇" 2
"放声" 2
"族" 2
"日夜" 2
"早晚" 2
"时气" 2
"春天" 2
"昨日" 2
"晚间" 2
"暗" 2
"月" 2
"月下老人" 2
"有些" 2
"有理" 2
"朝" 2
"未免" 2
"本" 2
"来时" 2
"枕头" 2
"果" 2
"果真" 2
"桃花" 2
"梅" 2
"欺负" 2
"正值" 2
"正是" 2
"正经" 2
"此刻" 2
"此时" 2
"每每" 2
"汗" 2
"泪" 2
"流泪" 2
"浮" 2
"熬煎" 2
"犹" 2
"狂" 2
"环" 2
"琥珀" 2
"生日" 2
"留下" 2
"留心" 2
"疯" 2
"病症" 2
"的话" 2
"目" 2
"真心" 2
"着急" 2
"硬" 2
"磕头" 2
"离" 2
"稍" 2
"端" 2
"笑话" 2
"答" 2
"算" 2
"素" 2
"紧" 2
"细" 2
"细问" 2
"经过" 2
"老人家" 2
"而" 2
"耽误" 2
"肠" 2
"肯" 2
"脚" 2
"色" 2
"茶" 2
"荆" 2
"莺" 2
"蛆" 2
"蟠" 2
"行" 2
"衣服" 2
"裙" 2
"西" 2
"解说" 2
"认真" 2
"让" 2
"许" 2
"设" 2
"试" 2
"谋" 2
"谢礼" 2
"贫寒" 2
"费" 2
"赌气" 2
"赵" 2
"趁" 2
"趁早" 2
"越" 2
"跑" 2
"蹄子" 2
"躬身" 2
"辞" 2
"过去" 2
"进" 2
"迟" 2
"递" 2
"闻" 2
"阿弥陀佛" 2
"除了" 2
"隔" 2
"难道" 2
"雅" 2
"预备" 2
"饭" 2
"香" 2
"一个月" 1
"一二" 1
"一伙" 1
"一出" 1
"一动" 1
"一口" 1
"一只" 1
"一味" 1
"一天" 1
"一家" 1
"一对" 1
"一年" 1
"一早" 1
"一时一刻" 1
"一月" 1
"一本" 1
"一样" 1
"一根" 1
"一概" 1
"一片" 1
"一番方" 1
"一盆" 1
"一直" 1
"一眼" 1
"一线" 1
"一遍" 1
"一阵" 1
"一顿" 1
"一鼻子灰" 1
"七八年" 1
"万两" 1
"万安" 1
"三两面" 1
"三二年" 1
"三四天" 1
"三夜" 1
"三天" 1
"上去" 1
"上手" 1
"上方" 1
"上水" 1
"上等" 1
"上边" 1
"下人" 1
"下去" 1
"下回" 1
"不乏" 1
"不便" 1
"不在话下" 1
"不够" 1
"不好意思" 1
"不定" 1
"不对" 1
"不尽" 1
"不平" 1
"不怕" 1
"不时" 1
"不理" 1
"不用" 1
"不肯" 1
"世仇" 1
"世代" 1
"世兄" 1
"东" 1
"丝" 1
"两下" 1
"两件" 1
"两句" 1
"两年" 1
"两样" 1
"丫鬟" 1
"中意" 1
"中用" 1
"丹" 1
"为主" 1
"为非作歹" 1
"主" 1
"举止" 1
"之类" 1
"之际" 1
"乏" 1
"乖" 1
"习" 1
"买" 1
"乱叫" 1
"了事" 1
"事务" 1
"二三年" 1
"二个" 1
"二则" 1
"二年" 1
"二日" 1
"云" 1
"五六顿" 1
"五天" 1
"交" 1
"亭" 1
"亲人" 1
"亲密" 1
"亲戚" 1
"亲自" 1
"人中" 1
"人人" 1
"人心" 1
"令" 1
"件" 1
"众" 1
"伤感" 1
"伴" 1
"伶俐" 1
"似" 1
"低" 1
"体贴" 1
"何事" 1
"何处" 1
"何如" 1
"何苦" 1
"佛" 1
"作出" 1
"作成" 1
"你家" 1
"佩" 1
"侧" 1
"侯" 1
"保" 1
"修" 1
"俱全" 1
"倘" 1
"倚老卖老" 1
"假" 1
"假意" 1
"做媒" 1
"停" 1
"健" 1
"偶" 1
"偶然" 1
"偷" 1
"催" 1
"儿女" 1
"充" 1
"先是" 1
"兔死狐悲" 1
"全" 1
"公子" 1
"兰" 1
"共处" 1
"具" 1
"典" 1
"兼" 1
"写" 1
"况且" 1
"冷水" 1
"冷笑" 1
"准" 1
"凝聚" 1
"几个" 1
"几场" 1
"几次" 1
"几阵" 1
"出于" 1
"出气" 1
"出阁" 1
"分明" 1
"分解" 1
"刚刚" 1
"制" 1
"剂" 1
"前次" 1
"前边" 1
"动" 1
"动手动脚" 1
"劳什子" 1
"势" 1
"勉强" 1
"勒" 1
"勾" 1
"化痰" 1
"医" 1
"医书" 1
"医药" 1
"医道" 1
"十" 1
"十万" 1
"十倍" 1
"十分" 1
"千万" 1
"千里" 1
"千金" 1
"午觉" 1
"半路" 1
"单" 1
