"词语" "次数"
"上苍" 1
"下回" 1
"下联" 1
"下边" 1
"下酒" 1
"不但" 1
"不合" 1
"不够" 1
"不好" 1
"不少" 1
"不得了" 1
"不必" 1
"不服" 1
"不然" 1
"不理" 1
"不管" 1
"不解" 1
"不许" 1
"不错" 1
"不雨亦潇潇" 1
"不顾" 1
"东" 1
"丢" 1
"两三个" 1
"两杯" 1
"两桌" 1
"两盘" 1
"丫头" 1
"中用" 1
"为人" 1
"为难" 1
"为首" 1
"主人" 1
"久" 1
"之上" 1
"买卖" 1
"了得" 1
"争" 1
"二十五两" 1
"二尺" 1
"于" 1
"云" 1
"云儿" 1
"五六" 1
"五六个" 1
"五六尺" 1
"五岳" 1
"交给" 1
"亦" 1
"人品" 1
"人间" 1
"仇" 1
"今儿" 1
"仍" 1
"令" 1
"以" 1
"价高村酿熟" 1
"伏象千峰凸" 1
"会意" 1
"估量" 1
"何处梅花笛" 1
"何干" 1
"佛" 1
"作罢" 1
"使得" 1
"依次" 1
"便道" 1
"俊" 1
"信" 1
"候" 1
"借" 1
"债主" 1
"做" 1
"偶" 1
"偷下瑶池脱旧胎" 1
"僵" 1
"僵卧谁相问" 1
"儿子" 1
"允" 1
"光夺窗前镜" 1
"兜" 1
"入" 1
"入世" 1
"入泥怜洁白" 1
"全" 1
"八字" 1
"兰" 1
"共" 1
"其" 1
"其间" 1
"冒" 1
"冲寒先已笑东风" 1
"冷暖" 1
"冻浦不闻潮" 1
"冻脸有痕皆是血" 1
"准" 1
"准备" 1
"凑" 1
"凑巧" 1
"凫" 1
"凭诗祝舜尧" 1
"出神" 1
"击鼓" 1
"刁钻古怪" 1
"分歧" 1
"分离" 1
"分解" 1
"刮" 1
"剁" 1
"削" 1
"前" 1
"前头" 1
"前年" 1
"前身定是瑶台种" 1
"割" 1
"功劳" 1
"加倍" 1
"加絮念征徭" 1
"劳" 1
"势" 1
"包揽" 1
"化" 1
"匝地惜琼瑶" 1
"十个" 1
"十件" 1
"十月" 1
"十首" 1
"半天" 1
"半年" 1
"南" 1
"卧房" 1
"即景" 1
"原来" 1
"及" 1
"双" 1
"反" 1
"口" 1
"古人" 1
"另" 1
"另外" 1
"只好" 1
"只怕" 1
"只管" 1
"叫作" 1
"可好" 1
"可惜" 1
"吃喝" 1
"各人" 1
"各处" 1
"各自" 1
"名利" 1
"后" 1
"后事" 1
"后人" 1
"后头" 1
"吓" 1
"吟" 1
"吟鞭指灞桥" 1
"吧" 1
"含笑" 1
"听听" 1
"呸" 1
"和尚" 1
"哦" 1
"唇" 1
"唏嘘" 1
"喊" 1
"喜" 1
"喜悦" 1
"嗐" 1
"嘱" 1
"嚷" 1
"嚼" 1
"因此" 1
"固" 1
"图" 1
"地下" 1
"地步" 1
"场" 1
"块" 1
"坳垤审夷险" 1
"埋琴稚子挑" 1
"城" 1
"堆砌" 1
"堑" 1
"壑" 1
"士" 1
"声" 1
"壶" 1
"外头" 1
"多谢" 1
"大会" 1
"大方" 1
"大红" 1
"大约" 1
"天" 1
"天上" 1
"天下" 1
"天天" 1
"天机断缟带" 1
"天气" 1
"太太" 1
"头" 1
"奇异" 1
"奉" 1
"女" 1
"女儿" 1
"好好" 1
"好找" 1
"好看" 1
"如何" 1
"如同" 1
"如林" 1
"如此" 1
"妆" 1
"姊妹" 1
"婶" 1
"媒" 1
"嫦娥" 1
"嫩" 1
"孝心" 1
"孤" 1
"孩儿" 1
"孩子" 1
"安" 1
"定" 1
"宝钗黛玉" 1
"实惠" 1
"室" 1
"害臊" 1
"家眷" 1
"容情" 1
"宿" 1
"寂寞对台榭" 1
"寄言蜂蝶漫疑猜" 1
"密" 1
"寒冷" 1
"寒山已失翠" 1
"对" 1
