"词语" "次数"
"算计" 2
"管" 2
"细细的" 2
"终" 2
"终久" 2
"羞" 2
"肯" 2
"行事" 2
"衣服" 2
"装" 2
"认" 2
"许" 2
"调理" 2
"赏" 2
"越" 2
"越发" 2
"身" 2
"身后" 2
"边" 2
"这些" 2
"这般" 2
"进来" 2
"连忙" 2
"迟" 2
"通共" 2
"遂心如意" 2
"那样" 2
"里头" 2
"金子" 2
"铰" 2
"长" 2
"闲话" 2
"闹" 2
"隔" 2
"须" 2
"风声" 2
"高" 2
"鹌鹑" 2
"鼻子" 2
"一下子打" 1
"一个家" 1
"一会" 1
"一出" 1
"一口" 1
"一句" 1
"一味" 1
"一场" 1
"一块" 1
"一堵" 1
"一夜" 1
"一定" 1
"一家" 1
"一对" 1
"一年半载" 1
"一把" 1
"一概" 1
"一步" 1
"一点" 1
"一番" 1
"一篇" 1
"一般" 1
"一顿" 1
"万" 1
"三分" 1
"三四次" 1
"三日" 1
"上京" 1
"上次" 1
"下不来" 1
"下去" 1
"下流" 1
"下面" 1
"不免" 1
"不及" 1
"不和" 1
"不好意思" 1
"不妥" 1
"不容" 1
"不尽" 1
"不干不净" 1
"不止" 1
"不犯" 1
"不用" 1
"不知好歹" 1
"不胜" 1
"不行" 1
"不觉" 1
"不说" 1
"不配" 1
"专" 1
"两" 1
"两口子" 1
"两日" 1
"两边" 1
"严" 1
"丰儿" 1
"串通一气" 1
"临" 1
"为名" 1
"为难" 1
"之间" 1
"乌" 1
"九" 1
"也好" 1
"习" 1
"书房" 1
"买办" 1
"乱" 1
"事儿" 1
"事情" 1
"二位" 1
"二年" 1
"二门" 1
"亏" 1
"五六顿" 1
"人事" 1
"从不" 1
"仔细" 1
"他家" 1
"令" 1
"任" 1
"休" 1
"众" 1
"估量" 1
"伺候" 1
"似的" 1
"何事" 1
"使唤" 1
"侄儿" 1
"依旧" 1
"保" 1
"保养" 1
"信口" 1
"俭省" 1
"修" 1
"倒好" 1
"倘或" 1
"假托" 1
"偶然" 1
"偿" 1
"傻" 1
"儿女" 1
"允" 1
"光景" 1
"克" 1
"八" 1
"公公" 1
"六" 1
"六个" 1
"兴" 1
"兴头" 1
"内人" 1
"再说" 1
"冷" 1
"冷眼" 1
"凑趣" 1
"几个" 1
"几句" 1
"几样" 1
"几点" 1
"凡" 1
"出入" 1
"出头" 1
"刀子" 1
"分别" 1
"则" 1
"别处" 1
"别的" 1
"到底" 1
"削" 1
"剪子" 1
"动" 1
"动身" 1
"劲" 1
"勉强" 1
"化" 1
"十" 1
"千" 1
"半个" 1
"半年" 1
"单" 1
"卧房" 1
"卷子" 1
"原由" 1
"及至" 1
"发笑" 1
"取笑" 1
"受" 1
"变成" 1
"口" 1
"句" 1
"另" 1
"只是" 1
"可人" 1
"可恶" 1
"可惜" 1
"可知" 1
"史" 1
"右" 1
