"词语" "次数"
"衣裳" 2
"解劝" 2
"认得" 2
"请" 2
"象" 2
"起" 2
"跑" 2
"蹲" 2
"身" 2
"身上" 2
"转" 2
"迎春" 2
"进来" 2
"远" 2
"连忙" 2
"银子" 2
"锦" 2
"问道" 2
"闻" 2
"院门" 2
"随" 2
"雀" 2
"霰" 2
"鞋袜" 2
"风" 2
"风俗" 2
"饯" 2
"馆" 2
"高" 2
"鹃" 2
"一下" 1
"一件" 1
"一则" 1
"一卷" 1
"一双半双" 1
"一口" 1
"一同" 1
"一夜" 1
"一开" 1
"一扇" 1
"一旁" 1
"一日" 1
"一月" 1
"一枝" 1
"一棵" 1
"一百六十两" 1
"一行" 1
"一车" 1
"一遭" 1
"一颗" 1
"万" 1
"三天" 1
"三月" 1
"三百六十日" 1
"上下" 1
"上去" 1
"上来" 1
"上空" 1
"下来" 1
"不但" 1
"不俗" 1
"不及" 1
"不在话下" 1
"不好" 1
"不如" 1
"不得" 1
"不理" 1
"不用" 1
"不管" 1
"不觉" 1
"不许" 1
"不错" 1
"丘" 1
"东" 1
"两三截儿" 1
"两口子" 1
"两手" 1
"两日" 1
"两遭" 1
"严" 1
"丧" 1
"个人" 1
"丫鬟" 1
"丸" 1
"丹" 1
"为了" 1
"为什么" 1
"举" 1
"乃是" 1
"么" 1
"之外" 1
"也罢" 1
"习" 1
"买" 1
"了不得" 1
"二则" 1
"二十六日" 1
"于" 1
"五百" 1
"亡" 1
"人力" 1
"人头" 1
"从古至今" 1
"仙" 1
"仙鹤" 1
"伏" 1
"伤感" 1
"伤神" 1
"伶俐" 1
"似" 1
"何" 1
"何处" 1
"何日" 1
"何苦" 1
"作践" 1
"例" 1
"侍" 1
"俏丽" 1
"信" 1
"信以为真" 1
"俱" 1
"倍" 1
"倘或" 1
"值" 1
"倾" 1
"偏" 1
"兄妹" 1
"光景" 1
"兜" 1
"入画" 1
"全" 1
"公案" 1
"关" 1
"养" 1
"兼" 1
"再三" 1
"再就是" 1
"冒火" 1
"冲撞" 1
"况" 1
"冷" 1
"冷笑" 1
"净土" 1
"几天" 1
"几岁" 1
"几时" 1
"几点" 1
"几遭" 1
"凡" 1
"凭" 1
"出入" 1
"出息" 1
"出门" 1
"刀" 1
"刁钻古怪" 1
"初" 1
"别是" 1
"刻薄" 1
"前面" 1
"剑" 1
"加" 1
"动" 1
"匠" 1
"十" 1
"十七岁" 1
"十二个" 1
"十几岁" 1
"半句" 1
"半晌" 1
"半遭" 1
"卜" 1
"却" 1
"双翼" 1
"反" 1
"反向" 1
"取" 1
"取出" 1
"受用" 1
"叠" 1
"古" 1
"古董" 1
"只得" 1
"只顾" 1
"可不" 1
"可是" 1
"叹" 1
"吃" 1
"吃惊" 1
"各" 1
"各人" 1
"各自" 1
"吊" 1
"同" 1
"名" 1
"名字" 1
"后来" 1
"吩咐" 1
"含" 1
"听听" 1
"呀" 1
"告" 1
"呜咽" 1
"呵" 1
"咯吱" 1
"哄" 1
"响" 1
"哑" 1
"哦" 1
"唤" 1
"唧唧" 1
"啄" 1
"喘" 1
"喜怒无常" 1
"喜欢" 1
"嘁嘁喳喳" 1
"嘲笑" 1
"嘴" 1
"嘴里" 1
"四" 1
"四下" 1
"四五" 1
"四月" 1
"回头" 1
"回身" 1
"因为" 1
"因而" 1
"团扇" 1
"园内" 1
"园子" 1
"在先" 1
"在家" 1
"地方" 1
"垒" 1
"垛" 1
"埋" 1
"城外" 1
"城里" 1
"堆" 1
"处长" 1
"复" 1
"夏日" 1
"外面" 1
"多多" 1
"多天" 1
"多心" 1
"夜间" 1
"大姐" 1
