"词语" "次数"
"欺" 2
"歇息" 2
"止" 2
"正是" 2
"正要" 2
"每人" 2
"气" 2
"沾" 2
"法" 2
"添" 2
"灯笼" 2
"然后" 2
"爽利" 2
"牌" 2
"物" 2
"物伤其类" 2
"狗" 2
"独" 2
"王夫人" 2
"现" 2
"玻璃" 2
"生气" 2
"申" 2
"男" 2
"男人" 2
"留" 2
"略" 2
"盗" 2
"盘" 2
"省" 2
"真个" 2
"眼" 2
"短" 2
"磕" 2
"私" 2
"私自" 2
"稍" 2
"穿" 2
"笑嘻嘻" 2
"笑话" 2
"答" 2
"管" 2
"粗活" 2
"精" 2
"精致" 2
"糊涂" 2
"红" 2
"织" 2
"至于" 2
"花" 2
"苛责" 2
"药" 2
"藏" 2
"虽然" 2
"行" 2
"装" 2
"觉" 2
"解" 2
"讨" 2
"记得" 2
"许" 2
"许多" 2
"论" 2
"识" 2
"误" 2
"说话" 2
"责" 2
"费" 2
"赔" 2
"跑" 2
"跟前" 2
"较" 2
"边" 2
"过去" 2
"过来" 2
"近来" 2
"这么" 2
"这般" 2
"这话" 2
"进" 2
"迟" 2
"道理" 2
"遮" 2
"邢" 2
"那些" 2
"酒" 2
"错" 2
"阅" 2
"阶" 2
"院中" 2
"随" 2
"静" 2
"预备" 2
"骂" 2
"骗" 2
"一一" 1
"一下" 1
"一个月" 1
"一二股" 1
"一位" 1
"一口" 1
"一句" 1
"一大半" 1
"一头" 1
"一家" 1
"一对" 1
"一并" 1
"一无" 1
"一杯" 1
"一次" 1
"一点儿" 1
"一番" 1
"一直" 1
"一道" 1
"一顿" 1
"一齐" 1
"丁是丁" 1
"三十" 1
"三四个" 1
"三月" 1
"三百" 1
"上下" 1
"上好" 1
"上来" 1
"上面" 1
"下回" 1
"不严" 1
"不住" 1
"不依" 1
"不便" 1
"不可" 1
"不周" 1
"不在话下" 1
"不够" 1
"不好" 1
"不妨" 1
"不必" 1
"不用" 1
"不致" 1
"不许" 1
"不顾" 1
"两" 1
"两三个" 1
"两下子" 1
"两只" 1
"两声" 1
"两姨亲" 1
"两次" 1
"两颗" 1
"个头" 1
"中用" 1
"丸药" 1
"为什么" 1
"为何" 1
"之中" 1
"之外" 1
"书架" 1
"买" 1
"乱" 1
"了得" 1
"争斗" 1
"争端" 1
"事事" 1
"二十" 1
"二十多" 1
"于是" 1
"五" 1
"五十" 1
"五彩" 1
"五更" 1
"五经" 1
"亡" 1
"交" 1
"亲戚" 1
"亲见" 1
"人们" 1
"仁" 1
"今" 1
"今儿" 1
"仍旧" 1
"从前" 1
"令" 1
"以后" 1
"任凭" 1
"任意" 1
"休" 1
"众" 1
"会" 1
"估" 1
"伴" 1
"伶牙俐齿" 1
"伺" 1
"似的" 1
"位" 1
"低" 1
"体面" 1
"何物" 1
"何等" 1
"余" 1
"作法" 1
"使得" 1
"使眼色" 1
"例" 1
"侍" 1
"供" 1
"供给" 1
"侯" 1
"便捷" 1
"便道" 1
"俗语" 1
"保" 1
"俭省" 1
"倒好" 1
"倘" 1
"倘或" 1
"候" 1
"倚" 1
"借贷" 1
"假" 1
"偏向" 1
"做" 1
"偷" 1
"偷偷摸摸" 1
"傻子" 1
"像" 1
"儿媳" 1
"儿媳妇" 1
"先前" 1
"免不得" 1
"兔" 1
"全" 1
"全然" 1
"八" 1
"八月" 1
"八股" 1
"八面" 1
"公" 1
"共" 1
"关" 1
"关系" 1
"关门" 1
"兴" 1
"兴趣" 1
"其中" 1
"其意" 1
"典" 1
"养病" 1
"内外" 1
"内室" 1
"再者" 1
"决断" 1
"况" 1
"冷" 1
"减" 1
"几十篇" 1
"几日" 1
"几本" 1
"几次" 1
"几篇" 1
"凡" 1
"凡是" 1
"凭" 1
"凭空" 1
"出身" 1
"击" 1
"分散" 1
"则" 1
"利害" 1
"别提" 1
"到来" 1
"制" 1
"制伏" 1
"刻" 1
"前仰后合" 1
"前边" 1
"剪" 1
"力" 1
"劝止" 1
"功" 1
"功夫" 1
"动怒" 1
"劳" 1
"勉强" 1
"匣" 1
"十个" 1
"十五日" 1
"十倍" 1
"十分" 1
"十四五岁" 1
"半" 1
"半月" 1
"半篇" 1
"华丽" 1
"卧房" 1
"卯是卯" 1
"即便" 1
"即刻" 1
"却说" 1
"厕" 1
"原故" 1
"原由" 1
"厨房" 1
"发" 1
"发热" 1
"发笑" 1
"发话" 1
"发起" 1
"受罚" 1
"变" 1
"古文" 1
"只怕" 1
"只有" 1
"只管" 1
"只顾" 1
"召" 1
"可不" 1
"可好" 1
"可恶" 1
"可爱" 1
"可知" 1
"可笑" 1
"后人" 1
"后悔" 1
"周全" 1
"周到" 1
"咕咚" 1
"哄骗" 1
"哉" 1
"响" 1
"唇" 1
"啐" 1
"喊" 1
"喜" 1
"喝" 1
"嘴" 1
"四个" 1
"四十" 1
"四肢" 1
"回家" 1
"回答" 1
"回身" 1
"因果" 1
"因而" 1
"固" 1
"国策" 1
"圊" 1
"圣" 1
"在意" 1
"地方" 1
"塌" 1
"壁" 1
"声" 1
"声响" 1
"声色" 1
"处女" 1
"处治" 1
"处置" 1
"备" 1
"外" 1
"外方" 1
"外面" 1
"多记" 1
"夜里" 1
"夜间" 1
