"词语" "次数"
"间" 2
"闸" 2
"闻" 2
"雇" 2
"静" 2
"非" 2
"项" 2
"领" 2
"飘" 2
"馆" 2
"魄" 2
"鸾" 2
"鹤" 2
"一下" 1
"一口" 1
"一句" 1
"一品" 1
"一套" 1
"一定" 1
"一样" 1
"一步" 1
"一流" 1
"一溜" 1
"一溜烟" 1
"一点儿" 1
"一班" 1
"一目十行" 1
"一般" 1
"一辈子" 1
"一遭" 1
"一顿" 1
"一齐" 1
"万" 1
"万种" 1
"三寸" 1
"三月" 1
"下回" 1
"下来" 1
"下棋" 1
"不住" 1
"不在话下" 1
"不好" 1
"不尽" 1
"不怕" 1
"不时" 1
"不曾" 1
"不比" 1
"不知" 1
"不算" 1
"世人" 1
"世界" 1
"丛中" 1
"东北" 1
"两三遭" 1
"两只" 1
"两处" 1
"两道" 1
"中庸" 1
"丸药" 1
"举止" 1
"举目" 1
"久" 1
"么" 1
"乐" 1
"也好" 1
"书房" 1
"事务" 1
"二" 1
"二三百两" 1
"二十二" 1
"二十二日" 1
"二十四个" 1
"二月" 1
"于" 1
"于是" 1
"五" 1
"井" 1
"亭" 1
"亲" 1
"亲生" 1
"人物" 1
"人间" 1
"今" 1
"仍" 1
"仍旧" 1
"从" 1
"付与" 1
"以来" 1
"以至" 1
"任" 1
"伏" 1
"优劣" 1
"传奇" 1
"伸伸" 1
"低" 1
"低下" 1
"何不" 1
"何事" 1
"何人" 1
"余" 1
"作业" 1
"作画" 1
"使用" 1
"供给" 1
"依旧" 1
"依次" 1
"俱" 1
"倘或" 1
"倦" 1
"倩" 1
"倾" 1
"倾国倾城" 1
"做" 1
"偶然" 1
"允" 1
"兄弟" 1
"先" 1
"光" 1
"八" 1
"八个" 1
"八九" 1
"兴头" 1
"其" 1
"其中" 1
"具" 1
"兼" 1
"再三" 1
"冢" 1
"冬夜" 1
"况" 1
"况且" 1
"冷" 1
"冷清" 1
"减" 1
"凑" 1
"几" 1
"几两" 1
"几件" 1
"几套" 1
"几日" 1
"几辆" 1
"出息" 1
"出神" 1
"击" 1
"刁钻" 1
"分派" 1
"分解" 1
"别提" 1
"刺" 1
"前去" 1
"前面" 1
"力" 1
"办" 1
"务" 1
"动气" 1
"势" 1
"势利" 1
"勒" 1
"化" 1
"十" 1
"十二三岁" 1
"十六出" 1
"千万" 1
"千古" 1
"半" 1
"半晌" 1
"单" 1
"卧" 1
"即时" 1
"卷" 1
"原委" 1
"及" 1
"及时" 1
"取" 1
"变" 1
"口" 1
"古" 1
"另" 1
"只怕" 1
"叫驴" 1
"可惜" 1
"可是" 1
"可见" 1
"右" 1
"叹" 1
"各" 1
"各人" 1
"合" 1
"名匠" 1
"后悔" 1
"向前" 1
"吞" 1
"吟诗" 1
"含" 1
"呸" 1
"呼唤" 1
"品" 1
"哥" 1
"哦" 1
"商" 1
"啐" 1
"喜欢" 1
"喝" 1
"喧哗" 1
"嘱咐" 1
"嘻笑" 1
"嚼" 1
"囊" 1
"回家" 1
"因素" 1
"园子" 1
"圈" 1
"地方" 1
"坊" 1
"坟" 1
"城外" 1
"堆" 1
"塌" 1
"墙" 1
"墙角" 1
"壁" 1
"声" 1
"处分" 1
"处处" 1
"夏夜" 1
"外传" 1
"外务" 1
"外面" 1
"多半" 1
"多多" 1
"大大" 1
"大学" 1
"天上" 1
"天真烂漫" 1
"太太" 1
"太监" 1
"夫妻" 1
"央" 1
"头等" 1
"奈何" 1
"套话" 1
"奚落" 1
"女儿" 1
"女孩子" 1
"奶娘" 1
"好多" 1
"好容易" 1
"如何" 1
"如此这般" 1
"如醉如痴" 1
"妖艳" 1
"姊" 1
"姑娘" 1
"姓" 1
"委" 1
"委屈" 1
"姨娘" 1
"姹紫嫣红" 1
"娇" 1
"婉转" 1
"婢" 1
"嫂子" 1
"嫌恶" 1
"嬉" 1
"子弟" 1
"孩儿" 1
"安" 1
"安设" 1
"宝贝" 1
"室" 1
"宫中" 1
"家中" 1
"容" 1
"寂寞" 1
"密" 1
"寒窗" 1
"寥" 1
"对面" 1
"寻" 1
"封" 1
"封锁" 1
"小事" 1
"小厮" 1
"小说" 1
"少" 1
"展开" 1
"山" 1
"工程" 1
"左" 1
"已经" 1
"巷" 1
"帐" 1
"帘子" 1
"帚" 1
"帮" 1
"常" 1
"幄" 1
"幔" 1
"平" 1
"平安" 1
"并行" 1
"幽静" 1
"库" 1
"应" 1
"庭" 1
"庵" 1
"弄鬼" 1
"引" 1
"弟" 1
"弹琴" 1
"归" 1
"归西" 1
"当" 1
"当时" 1
"彩" 1
"彩霞" 1
"影" 1
"径" 1
"御" 1
"微" 1
"德" 1
"心事" 1
"心动" 1
"心满意足" 1
"必定" 1
"忖度" 1
"忘" 1
"快乐" 1
"怀" 1
"怒" 1
"怜" 1
"急" 1
"恐怕" 1
"恨" 1
"悄" 1
"悄悄的" 1
"悠扬" 1
"情" 1
"惯" 1
"意" 1
"感慨" 1
"感谢" 1
"慌" 1
"慢慢" 1
"所" 1
"所有" 1
"扇" 1
"批" 1
"找到" 1
"承" 1
"抱" 1
"押" 1
