"词语" "次数"
"现" 2
"理" 2
"男人" 2
"男子" 2
"留" 2
"略" 2
"痒" 2
"百" 2
"百般" 2
"皆" 2
"直" 2
"真" 2
"眼" 2
"睡觉" 2
"瞒" 2
"短" 2
"破" 2
"究竟" 2
"童" 2
"端" 2
"素日" 2
"红" 2
"纸马" 2
"细" 2
"终身" 2
"老爷" 2
"而" 2
"肏" 2
"脑袋" 2
"自幼" 2
"臭" 2
"菩萨" 2
"落" 2
"行事" 2
"衾" 2
"袄" 2
"西" 2
"言" 2
"计" 2
"讨" 2
"让" 2
"讪" 2
"论" 2
"试" 2
"该" 2
"说话" 2
"说道" 2
"请安" 2
"谁知" 2
"贴" 2
"趁" 2
"越发" 2
"跪下" 2
"身上" 2
"轻薄" 2
"轿" 2
"辈" 2
"边" 2
"过不去" 2
"这个" 2
"这些" 2
"这话" 2
"进去" 2
"进来" 2
"远远" 2
"酸" 2
"钟" 2
"银" 2
"银子" 2
"长" 2
"除" 2
"除了" 2
"随" 2
"露" 2
"靠" 2
"鞋" 2
"风" 2
"风流" 2
"骂" 2
"高" 2
"鲍" 2
"一世" 1
"一件" 1
"一共" 1
"一则" 1
"一匹" 1
"一双" 1
"一叠" 1
"一回" 1
"一场" 1
"一定" 1
"一家" 1
"一对" 1
"一层" 1
"一席话" 1
"一年" 1
"一并" 1
"一心" 1
"一把" 1
"一招" 1
"一月" 1
"一条" 1
"一次" 1
"一段" 1
"一气" 1
"一溜" 1
"一班" 1
"一生" 1
"一番" 1
"一笔" 1
"一肚子" 1
"一脸" 1
"一身" 1
"一辈子" 1
"一针" 1
"丈母" 1
"上下" 1
"上场" 1
"上头" 1
"上车" 1
"下回" 1
"下来" 1
"下酒" 1
"下马" 1
"不依" 1
"不及" 1
"不可" 1
"不堪" 1
"不好" 1
"不容" 1
"不尽" 1
"不得" 1
"不怕" 1
"不成" 1
"不消" 1
"不然" 1
"不独" 1
"不禁" 1
"不要" 1
"不许" 1
"不论" 1
"丑事" 1
"东" 1
"丢开" 1
"两" 1
"两班" 1
"两面三刀" 1
"个人" 1
"丰足" 1
"丹砂" 1
"为人" 1
"主" 1
"乃" 1
"久别" 1
"之下" 1
"之后" 1
"之外" 1
"乌云" 1
"乏" 1
"乘" 1
"乘机" 1
"书" 1
"事事" 1
"事务" 1
"二则" 1
"二年" 1
"二房" 1
"二是二" 1
"二木头" 1
"二来" 1
