"词语" "次数"
"绣" 2
"绣房" 2
"罗" 2
"罩" 2
"羽纱" 2
"老婆子" 2
"老爷" 2
"脉" 2
"芳" 2
"茗" 2
"药方" 2
"莫" 2
"蝎" 2
"螫" 2
"螺" 2
"裙" 2
"褂" 2
"西" 2
"诊" 2
"该死" 2
"象" 2
"赏" 2
"赔" 2
"赤壁" 2
"走走" 2
"起身" 2
"越发" 2
"跑" 2
"跳" 2
"身" 2
"身子" 2
"轻" 2
"这个" 2
"这样" 2
"进" 2
"遣" 2
"采药" 2
"野" 2
"鉴" 2
"铜" 2
"银鼠" 2
"铺床" 2
"闹" 2
"防" 2
"随后" 2
"难" 2
"难道" 2
"雪" 2
"须" 2
"顽" 2
"题" 2
"风流" 2
"飞" 2
"饮食" 2
"黑" 2
"齐" 2
"一一" 1
"一丝" 1
"一两间" 1
"一个一个" 1
"一位" 1
"一切" 1
"一则" 1
"一句" 1
"一场" 1
"一年" 1
"一把" 1
"一旦" 1
"一棵" 1
"一次" 1
"一站" 1
"一肚子" 1
"一般" 1
"一辈子" 1
"一阵" 1
"一齐" 1
"七" 1
"万古" 1
"三件" 1
"三分" 1
"三四个" 1
"三寸" 1
"三岁" 1
"上头" 1
"上来" 1
"上次" 1
"上面" 1
"下去" 1
"下雪" 1
"不免" 1
"不在话下" 1
"不大" 1
"不妨" 1
"不少" 1
"不曾" 1
"不止" 1
"不然" 1
"不畏" 1
"不相干" 1
"不禁" 1
"不能" 1
"不要" 1
"不许" 1
"不顾" 1
"世俗" 1
"业已" 1
"东" 1
"东寺" 1
"东洋" 1
"两三个" 1
"两块" 1
"两根" 1
"个中" 1
"个别" 1
"临走" 1
"主意" 1
"之中" 1
"之间" 1
"九" 1
"也罢" 1
"书" 1
"书架" 1
"买卖" 1
"争" 1
"事业" 1
"二两" 1
"二则" 1
"二首" 1
"于" 1
"于是" 1
"亏" 1
"五" 1
"五两" 1
"五间" 1
"交" 1
"京" 1
"人人" 1
"人人皆知" 1
"仍" 1
"仍旧" 1
"仔细" 1
"他人" 1
"仗" 1
"付" 1
"以讹传讹" 1
"众" 1
"伤" 1
"伴" 1
"伶" 1
"伶俐" 1
"伸出" 1
"伸手" 1
"似" 1
"但" 1
"体统" 1
"体贴" 1
"体面" 1
"何" 1
"作罢" 1
"侵" 1
"便宜" 1
"俐" 1
"俗语" 1
"保养" 1
"信" 1
"倘或" 1
"值" 1
"做" 1
"停" 1
"停滞" 1
"偶然" 1
"偷" 1
"像" 1
"兄弟" 1
