"词语" "次数"
"缘" 2
"老先生" 2
"聪明" 2
"肆" 2
"肯" 2
"胞妹" 2
"胡" 2
"舌" 2
"色" 2
"色鬼" 2
"花" 2
"茶" 2
"荡" 2
"萧" 2
"落" 2
"被" 2
"西" 2
"觉" 2
"解" 2
"言谈" 2
"许多" 2
"论" 2
"识" 2
"诗书" 2
"说话" 2
"谋" 2
"谢" 2
"谬" 2
"败" 2
"贯" 2
"贵" 2
"赋" 2
"赠" 2
"走" 2
"跟" 2
"身体" 2
"辞" 2
"运" 2
"还有" 2
"进士" 2
"远" 2
"选" 2
"通" 2
"遇" 2
"遗" 2
"邪气" 2
"酷" 2
"里面" 2
"钟" 2
"银子" 2
"闲" 2
"闻" 2
"陪" 2
"隆" 2
"革职" 2
"顾" 2
"额外" 2
"饮" 2
"骨肉" 2
"齿" 2
"龙" 2
"一一" 1
"一丝" 1
"一个三岁" 1
"一二年" 1
"一二笔" 1
"一副" 1
"一力" 1
"一句" 1
"一回" 1
"一块" 1
"一声" 1
"一处" 1
"一封" 1
"一局" 1
"一带" 1
"一心" 1
"一支" 1
"一日" 1
"一本" 1
"一杯" 1
"一概" 1
"一派" 1
"一点" 1
"一着" 1
"一路" 1
"一载" 1
"七八岁" 1
"三个" 1
"三杯" 1
"上司" 1
"上学" 1
"上月" 1
"上来" 1
"上面" 1
"下世" 1
"下落" 1
"下酒" 1
"不免" 1
"不凡" 1
"不及" 1
"不同" 1
"不善" 1
"不堪" 1
"不如" 1
"不妨" 1
"不明" 1
"不曾" 1
"不比" 1
"不用" 1
"不管" 1
"不耐烦" 1
"不足" 1
"不过" 1
"不近人情" 1
"世上" 1
"世交" 1
"业" 1
"业经" 1
"东家" 1
"东汉" 1
"丢" 1
"两家" 1
"两封" 1
"两年" 1
"两种" 1
"丧" 1
"个个" 1
"丫头" 1
"临终" 1
"临走" 1
"丹" 1
"主仆" 1
"举" 1
"举止" 1
"乃是" 1
"么" 1
"之上" 1
"之下" 1
"之中" 1
"之内" 1
"乖觉" 1
"习" 1
"书香" 1
"买" 1
"乱" 1
"乱叫" 1
"乱跑" 1
"乳名" 1
"事务" 1
"二两" 1
"二十" 1
"二十岁" 1
"二年" 1
"二房" 1
"亏" 1
"五" 1
"五岁" 1
"五彩" 1
"亡故" 1
"交代" 1
"亲热" 1
"亲见" 1
"人丁" 1
"人口" 1
"人物" 1
"仁人君子" 1
"仆" 1
"今年" 1
"从此" 1
"仔细" 1
"仕" 1
"仙逝" 1
"令尊" 1
"休" 1
"众人" 1
"会" 1
"传唤" 1
"伯" 1
"伴" 1
"伴读" 1
"伶" 1
"伸手" 1
"似" 1
"体" 1
"何不" 1
"何妨" 1
"何日" 1
"作为" 1
"作成" 1
"侍" 1
"依" 1
"侧目而视" 1
"侮" 1
"俊" 1
"俗套" 1
"信步" 1
"俭" 1
"修" 1
"俱" 1
"倒退" 1
"借" 1
"倡" 1
"倦" 1
"倪" 1
"值" 1
"倾" 1
"假" 1
"假充" 1
"偏" 1
"做官" 1
"健" 1
"偶然" 1
"偶遇" 1
"催" 1
"僵" 1
"儿孙" 1
"兄" 1
"兄弟" 1
"充塞" 1
"先生" 1
"光天化日" 1
"光阴" 1
"全" 1
"八九" 1
"八九岁" 1
"公事" 1
"公人" 1
"公差" 1
"六朝" 1
"兰" 1
"共" 1
"关" 1
"兴盛" 1
"兴衰" 1
"其中" 1
"其意" 1
"养" 1
"养子" 1
"内侄女" 1
"册" 1
"再说" 1
"写字" 1
"冷眼" 1
"冷笑" 1
"冷落" 1
"减" 1
"凝结" 1
"几次" 1
"几门" 1
"凶" 1
"出家" 1
"凿" 1
"列" 1
"初一" 1
"到任" 1
"到家" 1
"到底" 1
"刹" 1
"前科" 1
"前言" 1
"剩" 1
"功" 1
"加" 1
"加以" 1
"务必" 1
"劣" 1
"助" 1
"勋" 1
"十六岁" 1
"十六日" 1
"十四岁" 1
"半" 1
"半缕" 1
"半载" 1
"卓" 1
"南宫" 1
"占" 1
"危" 1
"即时" 1
"厅" 1
"历年" 1
"厉" 1
"原" 1
"原故" 1
"去世" 1
"去年" 1
"及至" 1
"发泄" 1
"叔" 1
"取" 1
"取名" 1
"取笑" 1
"叙" 1
"口" 1
"口才" 1
"口臭" 1
"古人" 1
"古董" 1
"另外" 1
"只怕" 1
"只管" 1
"叫作" 1
"召" 1
"可是" 1
"台" 1
"号" 1
"叹" 1
"叹息" 1
"合" 1
"同姓" 1
"同宗" 1
"同胞" 1
"名叫" 1
"名山" 1
"后面" 1
"君" 1
"听见" 1
"听说" 1
"启" 1
"启蒙" 1
"告诉" 1
"员外" 1
"周岁" 1
"命中" 1
"命根" 1
"命运" 1
"和平" 1
"和风" 1
"咱" 1
"哀" 1
"哀痛" 1
"唐突" 1
"嘴里" 1
"嘻笑" 1
"嚷" 1
"囊" 1
"四" 1
"四匹" 1
"四十" 1
"四海" 1
"回去" 1
"回答" 1
"回话" 1
"回顾" 1
"因而" 1
"园子" 1
"围墙" 1
"图" 1
"在意" 1
"地方" 1
"地界" 1
"地面" 1
"坐" 1
"垣" 1
"城内" 1
"城外" 1
"堂" 1
"境" 1
"墙" 1
"壑" 1
"外孙" 1
"外面" 1
"多事" 1
"多寡" 1
"夜" 1
"大事" 1
"大半条" 1
"大夫" 1
"大家" 1
"大年初一" 1
"大笑" 1
"大约" 1
"大门" 1
"太" 1
"太君" 1
"太平" 1
"夫妻" 1
"失" 1
"头胎" 1
"奇怪" 1
"奈" 1
"奉承" 1
"契合" 1
"女史" 1
"女子" 1
"好歹" 1
"妒" 1
"妥协" 1
"姑苏" 1
"姬" 1
"婿" 1
"嫡派" 1
"子孙" 1
"子弟" 1
"孔" 1
"字样" 1
"字迹" 1
"孝" 1
"孟" 1
"安排" 1
"安身" 1
"宋" 1
"官倒" 1
"宝号" 1
"客" 1
"室" 1
"宦" 1
"宫" 1
"家人" 1
"家务" 1
"家小" 1
"宾" 1
"宿" 1
"寄" 1
"富贵" 1
"寒" 1
"寒门" 1
"对联" 1
"对证" 1
"寻访" 1
"射" 1
"尊贵" 1
"小事" 1
"小人" 1
"小厮" 1
"小小" 1
"少有" 1
"尤" 1
"尧" 1
"屁滚尿流" 1
"居" 1
"居住" 1
"山石" 1
"峥嵘" 1
"峻" 1
"崔" 1
"嵇" 1
"州" 1
"巧遇" 1
"巴不得" 1
"巷" 1
"师" 1
"师长" 1
"带" 1
"席" 1
"帮" 1
"常" 1
"幡" 1
"平常" 1
"幸" 1
"幸而" 1
"床" 1
"底" 1
"庙宇" 1
"度" 1
"庭" 1
"庶" 1
"庶出" 1
"康" 1
"庸人" 1
"异样" 1
"弄" 1
"弊" 1
"式" 1
"引见" 1
"弟兄" 1
"张" 1
"弱" 1
"归" 1
"当今" 1
"役" 1
"彼" 1
"往" 1
"徒" 1
"得意" 1
"得来" 1
"徽" 1
"心上" 1
"心机" 1
"必须" 1
"志向" 1
"忘" 1
"快" 1
"念" 1
"态" 1
"怕" 1
"怨" 1
"总裁" 1
"恃" 1
"恤" 1
"恨" 1
"恭喜" 1
"悟" 1
"惊慌" 1
"惜" 1
"惭" 1
"想到" 1
"愈" 1
"意料" 1
"愧" 1
"慢慢" 1
"憨痴" 1
"房" 1
"所有" 1
"才干" 1
"扬" 1
"扬州" 1
"扶" 1
"批" 1
"找" 1
"抓" 1
"抓取" 1
"投机" 1
"报" 1
"拂" 1
"担" 1
"拍" 1
"拥" 1
"拿" 1
"挠" 1
"捐" 1
"掀" 1
"排场" 1
"探访" 1
"接" 1
"推" 1
"搏击" 1
"摆" 1
"摇动" 1
"撺掇" 1
"擅" 1
"攀扯" 1
"支派" 1
"改" 1
"放" 1
"教子有方" 1
"教育" 1
"敢" 1
"散" 1
"整" 1
"敷" 1
"文书" 1
"文雅" 1
"料" 1
"料理" 1
"断" 1
"斯文" 1
"旁" 1
"旁观" 1
"旅店" 1
"旋" 1
"无不" 1
"无可" 1
"无奈" 1
"无数" 1
"无疑" 1
"无聊" 1
"日用" 1
"旧友" 1
"早" 1
"早已" 1
"早年" 1
"时分" 1
"明白" 1
"昏" 1
"易地" 1
"显贵" 1
"晚" 1
"晴和" 1
"晶莹" 1
"智" 1
"暂且" 1
"暗" 1
"暴虐" 1
"曰" 1
"曹操" 1
"曼" 1
"有事" 1
"有些" 1
"有限" 1
"朝廷" 1
"未免" 1
"本领" 1
"朱" 1
"机" 1
"朽" 1
"李" 1
"村野" 1
"极其" 1
"果" 1
"果然" 1
"枝" 1
"架子" 1
"染" 1
"柳" 1
"标致" 1
"树木" 1
"根基" 1
"格" 1
"桀" 1
"案" 1
"桓" 1
"桧" 1
"楚" 1
"楼阁" 1
"模样" 1
"次日" 1
"欢喜" 1
"欢天喜地" 1
"款" 1
"歇" 1
"歇歇" 1
"正值" 1
"正好" 1
"正月" 1
"正气" 1
"此人" 1
"步行" 1
"武" 1
"段" 1
"殿" 1
"每当" 1
"每每" 1
"比比皆是" 1
"民命" 1
"气象" 1
"永" 1
"求" 1
"汞" 1
"沟" 1
"泄" 1
"法" 1
"泥" 1
"洇" 1
"洽" 1
"流" 1
"浅近" 1
"济" 1
"浮躁" 1
"消" 1
"涛" 1
"润" 1
"淘气" 1
"淫" 1
"淮" 1
"清净" 1
"清正" 1
"清水" 1
"清爽" 1
"清秀" 1
"清贫" 1
"渐" 1
"温厚" 1
"溉" 1
"溢" 1
"溺爱" 1
"演说" 1
"漱" 1
"潜" 1
"灯" 1
"炼" 1
"烧" 1
"煮" 1
"爱孙" 1
"父" 1
"爽利" 1
"牙" 1
"特" 1
"狡猾" 1
"独" 1
"猜" 1
"玄" 1
"王侯" 1
"现今" 1
"玷辱" 1
"珠" 1
"班" 1
"理" 1
"甘" 1
"甘露" 1
"生人" 1
"生养" 1
"生疏" 1
"由" 1
"甲" 1
"男" 1
"画" 1
"留下" 1
"略" 1
"番" 1
"疑惑" 1
"疼痛" 1
"症" 1
"痴情" 1
"百个" 1
"皇上" 1
"盘" 1
"盘桓" 1
"目" 1
"目下" 1
"相交" 1
"相同" 1
"相识" 1
"相连" 1
"省得" 1
"看待" 1
"看见" 1
"知府" 1
"知道" 1
"石" 1
"石头城" 1
"破" 1
"磨" 1
"礼" 1
"礼仪" 1
"祖" 1
"祝" 1
"神" 1
"神仙" 1
"禀" 1
"禄" 1
"禹" 1
"秀气" 1
"种" 1
"种种" 1
"秘" 1
"积" 1
"称颂" 1
"程" 1
"空隙" 1
"穿" 1
"窗外" 1
"立刻" 1
"竟是" 1
"竹" 1
"笞" 1
"第" 1
"第二回" 1
"第二胎" 1
"筋斗" 1
"答谢" 1
"答非所问" 1
"管" 1
"籍" 1
"米" 1
"粥" 1
"糊涂" 1
"紧" 1
"繁" 1
"繁盛" 1
"纂" 1
"纣" 1
"约" 1
"纳" 1
"纵" 1
"线" 1
"终" 1
"经过" 1
"结" 1
"继" 1
"绰" 1
"缩手" 1
"置" 1
"羼" 1
"翰墨" 1
"翻" 1
"翻过" 1
"老亲" 1
"老兄" 1
"老前辈" 1
"老宅" 1
"老爷" 1
"考查" 1
"耆" 1
"而已" 1
"耳" 1
"聊" 1
"聋" 1
"聘" 1
"聪" 1
"聪敏" 1
"胎" 1
"胜迹" 1
"胞" 1
"脂粉" 1
"脚" 1
"腮" 1
"膝下" 1
"臣" 1
"自不必说" 1
"自幼" 1
"臭" 1
"至今" 1
"至此" 1
"致" 1
"致使" 1
"舜" 1
"艳" 1
"芝" 1
"若非" 1
"茂" 1
"草野" 1
"荐" 1
"荒凉" 1
"荣耀" 1
"药" 1
"莫不是" 1
"莺" 1
"莽" 1
"董" 1
"蓉" 1
"蓊" 1
"蔚" 1
"薄" 1
"薛" 1
"虎" 1
"虎头" 1
"虎狼" 1
"虫" 1
"虽然" 1
"蚩" 1
"行" 1
"表字" 1
"衰败" 1
"袖" 1
"要紧" 1
"规谏" 1
"触犯" 1
"言" 1
"言语" 1
"计" 1
"认" 1
"认得" 1
"讨饶" 1
"许" 1
"设若" 1
"访" 1
"试" 1
"试试" 1
"诗" 1
"诗礼之家" 1
"话头" 1
"该部" 1
"语" 1
"误" 1
"说情" 1
"说起" 1
"说道" 1
"请" 1
"请教" 1
"读" 1
"课" 1
"谁家" 1
"谈" 1
"谈及" 1
"谱" 1
"象" 1
"责" 1
"贤" 1
"贪" 1
"贸易" 1
"费" 1
"费用" 1
"贼" 1
"资本" 1
"赏鉴" 1
"赐" 1
"赞" 1
"赡" 1
"走卒" 1
"起初" 1
"越发" 1
"足" 1
"路" 1
"路上" 1
"身上" 1
"身后" 1
"身边" 1
"轩" 1
"转" 1
"轿" 1
"较之" 1
"输赢" 1
"辱" 1
"过去" 1
"过时" 1
"过来" 1
"迈" 1
"迎春" 1
"运筹" 1
"近因" 1
"还要" 1
"这些" 1
"这边" 1
"这里" 1
"进城" 1
"连" 1
"连日" 1
"适" 1
"逐" 1
"逡" 1
"逸" 1
"逼" 1
"遇见" 1
"遍" 1
"道士" 1
"遗迹" 1
"遣" 1
"遭" 1
"那天" 1
"那样" 1
"郎" 1
"部" 1
"郭" 1
"酒肴" 1
"酒色" 1
"里" 1
"重大" 1
"野趣" 1
"金" 1
"钗" 1
"钝" 1
"钟鸣鼎食" 1
"钦" 1
"钦差" 1
"银" 1
"销" 1
"锦缎" 1
"长女" 1
"门楣" 1
"问道" 1
"闲居" 1
"闲话" 1
"闲谈" 1
"阮" 1
"阿弥陀佛" 1
"陈" 1
"限" 1
"院" 1
"除" 1
"陶" 1
"隐" 1
"隐隐" 1
"隔" 1
"难" 1
"难得" 1
"雷电" 1
"韩" 1
"顺路" 1
"须" 1
"顽" 1
"颓" 1
"题" 1
"颜" 1
"额" 1
"风俗" 1
"风光" 1
"风寒" 1
"风水" 1
"飞" 1
"饭后" 1
"驱" 1
"驾驭" 1
"高" 1
"高人" 1
"魔" 1
"黄" 1
"黛" 1
"鼎" 1
"龟" 1
