"词语" "次数"
"上来" 1
"下半天" 1
"下回" 1
"不依" 1
"不可" 1
"不大" 1
"不好意思" 1
"不安" 1
"不容" 1
"不干不净" 1
"不得不" 1
"不拘" 1
"不时" 1
"不用" 1
"不知好歹" 1
"不胜" 1
"不过" 1
"不错" 1
"业已" 1
"东" 1
"东西" 1
"东边" 1
"丢" 1
"两个" 1
"丰" 1
"丰富" 1
"久" 1
"之间" 1
"买" 1
"了得" 1
"事儿" 1
"事情" 1
"二分" 1
"二枚" 1
"于" 1
"亏" 1
"云" 1
"五夜" 1
"产业" 1
"人品" 1
"人多势众" 1
"今儿" 1
"从头至尾" 1
"从来" 1
"他因" 1
"他家" 1
"令" 1
"以便" 1
"以至" 1
"以致" 1
"仰" 1
"仰仗" 1
"件" 1
"任凭" 1
"众" 1
"伤" 1
"伸手" 1
"何" 1
"何尝" 1
"作" 1
"使" 1
"例" 1
"侍" 1
"依我看" 1
"便" 1
"信" 1
"倍增" 1
"倘" 1
"倦怠" 1
"偏" 1
"做" 1
"儿子" 1
"入" 1
"其实" 1
"内" 1
"再者" 1
"再说" 1
"冬" 1
"冬至" 1
"准" 1
"凉" 1
"出去" 1
"分治" 1
"分解" 1
"初" 1
"初次" 1
"到底" 1
"制" 1
"前日" 1
"力量" 1
"劝" 1
"劝解" 1
"办" 1
"动" 1
"势" 1
"势利" 1
"勒令" 1
"勾搭" 1
"医" 1
"医理" 1
"十日" 1
"千方百计" 1
"午间" 1
"半天" 1
"半日" 1
"半盏" 1
"卯" 1
"及" 1
"友" 1
"发" 1
"发热" 1
"取" 1
"叙" 1
"口气" 1
"只" 1
"可望" 1
"可用" 1
"可知" 1
"右手" 1
"吃饭" 1
"合" 1
"向前" 1
"向着" 1
"吓" 1
"呼唤" 1
"咕咕" 1
"唤" 1
"商量" 1
"啊" 1
"喜欢" 1
"嘟嘟" 1
"嘱咐" 1
"嘴快" 1
"四肢" 1
"回家" 1
"国" 1
"场" 1
"士" 1
"外" 1
"外边" 1
"外间" 1
"多一" 1
"多少" 1
"多月" 1
