"词语" "次数"
"今年" 1
"从来不" 1
"仔细" 1
"仕途" 1
"他家" 1
"令" 1
"以" 1
"伤" 1
"似的" 1
"体谅" 1
"体贴" 1
"何人" 1
"你家" 1
"佳" 1
"使" 1
"倘或" 1
"借" 1
"偏" 1
"做做" 1
"做出" 1
"做到" 1
"做活" 1
"光景" 1
"免" 1
"八分" 1
"兴隆" 1
"兹" 1
"养" 1
"内" 1
"冤" 1
"冤枉" 1
"况" 1
"冷笑" 1
"凉快" 1
"几下" 1
"几个" 1
"几声" 1
"几次" 1
"几步" 1
"凤" 1
"凤凰" 1
"凭" 1
"出奇" 1
"刚" 1
"别处" 1
"别是" 1
"别的" 1
"刻" 1
"前日" 1
"前面" 1
"剪" 1
"劝" 1
"务" 1
"动手" 1
"动手动脚" 1
"劳" 1
"劳碌" 1
"勉强" 1
"勤" 1
"匀净" 1
"医" 1
"十分" 1
"十年" 1
"十根" 1
"半" 1
"半个" 1
"半年" 1
"半点" 1
"却说" 1
"厚" 1
"双" 1
"反倒" 1
"发起" 1
"发送" 1
"取" 1
"受用" 1
"口" 1
"只得" 1
"只怕" 1
"只是" 1
"只有" 1
"只要" 1
"可不" 1
"可巧" 1
"各处" 1
"后悔" 1
"后来" 1
"吐" 1
"吓" 1
"含" 1
"含含糊糊" 1
"听说" 1
"呆" 1
"咒" 1
"哟" 1
"哭天哭地" 1
"唬" 1
"嗔" 1
"嗤" 1
"嗳" 1
"噎" 1
"回身" 1
"因为" 1
"因此" 1
"固然" 1
"圈" 1
"地下" 1
"坏" 1
"坐坐" 1
"坑" 1
"垫" 1
"处治" 1
"外传" 1
"外头" 1
"大喜" 1
"大夫" 1
"大姑娘" 1
"大气" 1
"大爷" 1
"大胆" 1
"失" 1
"头" 1
"夺" 1
"奇事" 1
"奈" 1
"女儿" 1
"女孩子" 1
"奴才" 1
"奶奶" 1
"好处" 1
"好意思" 1
"好玩" 1
"如" 1
"妨碍" 1
"姊妹" 1
"娘儿们" 1
"嫌" 1
"嫌疑" 1
"孩子" 1
"安慰" 1
"官" 1
"定" 1
"实" 1
"宰" 1
"家常" 1
"宽大" 1
"宽慰" 1
"宾" 1
"密" 1
"察" 1
"察言观色" 1
"小儿" 1
"小巧" 1
"少" 1
"就是" 1
"尸首" 1
"尽" 1
"左" 1
"巧" 1
"帕" 1
"常常" 1
"干" 1
"平常" 1
"并未" 1
"应酬" 1
"度" 1
"开" 1
"弱" 1
"形" 1
"往" 1
"往来" 1
"很" 1
"得主" 1
"得罪" 1
"心事" 1
"心地" 1
"心子" 1
"心病" 1
"心直口快" 1
"忖度" 1
"念" 1
"念念" 1
"忽然" 1
"怎" 1
"怯" 1
"总" 1
"恍惚" 1
"恐怕" 1
"恳切" 1
"恶心" 1
"恼" 1
"悄悄" 1
"悔" 1
"惯" 1
"惹恼" 1
"意思" 1
"感谢" 1
"慈善" 1
"慌忙" 1
"憨" 1
"成年" 1
"我家" 1
"或是" 1
"房" 1
"扇" 1
"手帕" 1
"才子佳人" 1
"扎" 1
"打发" 1
"打开" 1
"打捞" 1
"打架" 1
"扬" 1
"找" 1
"抠" 1
"抬" 1
"抬头" 1
"抱怨" 1
"拍" 1
"拘束" 1
"拭" 1
"据" 1
"掉" 1
"掏" 1
"掣" 1
"接" 1
"推" 1
"推开" 1
"推辞" 1
"搅" 1
"摇" 1
"撒谎" 1
"撮合" 1
"改" 1
"放" 1
"故" 1
"救活" 1
"教训" 1
"散" 1
"敬重" 1
"斟" 1
"新近" 1
"旁" 1
"旁边" 1
"无味" 1
"日" 1
"日头" 1
"日子" 1
"旧" 1
"旧年" 1
"早就" 1
"早逝" 1
"时候" 1
"时时刻刻" 1
"明白人" 1
"景" 1
"暑热" 1
"暖" 1
"暗" 1
"暴" 1
"月" 1
"有人" 1
"朋友" 1
"未" 1
"村" 1
"来往" 1
"来说" 1
"果" 1
"梦" 1
"梳头" 1
"概" 1
"横竖" 1
"次" 1
"欢喜" 1
"此时" 1
"死活" 1
"母亲" 1
"每" 1
"毒" 1
"气性" 1
"污" 1
"没意思" 1
"泪珠" 1
"洗" 1
"派" 1
"流下" 1
"消" 1
"涨" 1
"涵养" 1
"渐" 1
"满" 1
"满心" 1
"滴" 1
"烈" 1
"热" 1
"照旧" 1
"爹娘" 1
"牛" 1
"物" 1
"犯不上" 1
"状" 1
"独有" 1
"玉环" 1
"玩物" 1
"现" 1
"珮" 1
"理会" 1
"甘心" 1
"甚" 1
"电" 1
"畏" 1
"略" 1
"疑" 1
"症" 1
"登时" 1
"白" 1
"的话" 1
"相对" 1
"相见" 1
"省事" 1
"看出" 1
"眼力" 1
"眼圈" 1
"着急" 1
"睡" 1
"瞅" 1
"瞒" 1
"矣" 1
"知觉" 1
"短" 1
"神思" 1
"神情" 1
"祸" 1
"福" 1
"私心" 1
"立刻" 1
"站住" 1
"第三十二回" 1
"筋" 1
"答" 1
"管" 1
"粗" 1
"粘" 1
"紫" 1
"纵" 1
"纵然" 1
"细细" 1
"终身" 1
"经纬" 1
"绦" 1
"缕" 1
"罪过" 1
"老太太" 1
"考" 1
"耻辱" 1
"自觉" 1
"至" 1
"致" 1
"花" 1
"苦" 1
"菩萨" 1
"薄命" 1
"蝴蝶结" 1
"血亏" 1
"街" 1
"衣裳" 1
"袋" 1
"裁" 1
"裁剪" 1
"西边" 1
"要是" 1
"要求" 1
"见机行事" 1
"警" 1
"计较" 1
"认" 1
"认得" 1
"认真" 1
"讪" 1
"记得" 1
"讲讲" 1
"论理" 1
"诉" 1
"试" 1
"试试" 1
"语" 1
"说不得" 1
"说说" 1
"说起" 1
"读书" 1
"谈谈" 1
"象" 1
"费用" 1
"贾" 1
"赔" 1
"赞" 1
"赞叹" 1
"起身" 1
"跳" 1
"蹬" 1
"身量" 1
"轰" 1
"辜负" 1
"边" 1
"过日子" 1
"过来" 1
"近前" 1
"近来" 1
"还有" 1
"这么样" 1
"这么着" 1
"进去" 1
"进士" 1
"迷" 1
"退" 1
"递" 1
"通红" 1
"逛逛" 1
"造次" 1
"避" 1
"那么" 1
"那边" 1
"邪" 1
"醒" 1
"里间" 1
"重" 1
"野史" 1
"铭心刻骨" 1
"长" 1
"问问" 1
"闲话" 1
"间" 1
"闹" 1
"闻" 1
"阁" 1
"队" 1
"阿弥陀佛" 1
"隙" 1
"难免" 1
"难怪" 1
"难说话" 1
"雨" 1
"雷" 1
"静养" 1
"面" 1
"面上" 1
"靴子" 1
"顾" 1
"领情" 1
"风流" 1
"饶" 1
"香" 1
"魂" 1
"魄" 1
"鲛" 1
"鸦" 1
"鸳鸯" 1
"鸾" 1
"黄" 1
